id,date,customer,product,price,quantity,status
1813,2026-06-16,DAs4CjYy,Monitor,2500000,1,failed
1814,2026-05-03,URSuLA_534,Mouse,150000,4,paid
1815,2026-05-11,SUsaNNE94,HDD,700000,4,refunded
1816,2026-06-21,SUsANNE9166,Laptop,10000000,4,paid
1817,2026-03-13,m8OniKA0ul,Headset,450000,5,pending
1818,2026-03-25,faNg5X,RAM,800000,5,refunded
1819,2026-04-11,sOphiE_790,Monitor,2500000,0,failed
1820,2026-07-06,aMiNA1109,HDD,700000,5,failed
1821,2026-08-15,XIUQJ,RAM,800000,2,paid
1822,2026-04-12,NGozI_0674,Headset,450000,5,cancelled
1823,2026-05-03,kUmAR553,Keyboard,500000,5,pending
1824,2026-03-13,jIANEqUEq,Keyboard,500000,1,failed
1825,2026-06-30,Asep_678,SSD,900000,0,cancelled
1826,2026-04-17,OMAr_223,RAM,800000,4,paid
1827,2026-07-25,aMiNa_499,HDD,700000,5,cancelled
1828,2026-03-22,joSe_0330,Printer,3500000,2,cancelled
1829,2026-06-17,MAN1uel_462,Laptop,10000000,1,paid
1830,2026-07-08,ci8Tra631,Monitor,2500000,0,pending
1831,2026-07-23,CHo_117,Monitor,2500000,3,cancelled
1832,2026-07-24,URSulA1711,Laptop,10000000,4,paid
1833,2026-03-23,KiMAUS95z,Laptop,10000000,1,cancelled
1834,2026-04-18,aVAFWaI,Headset,450000,4,paid
1835,2026-04-19,LEE5484,Webcam,300000,3,refunded
1836,2026-06-01,thiaGOkA,Monitor,2500000,0,paid
1837,2026-06-20,iTo4LPk,Keyboard,500000,5,cancelled
1838,2026-08-18,tAkaHAShItmG97C,Monitor,2500000,0,failed
1839,2026-08-05,dIAN_757,HDD,700000,4,paid
1840,2026-07-19,MaTeO5610,SSD,-900000,2,failed
1841,2026-06-21,Ko9fiWm,Printer,3500000,5,cancelled
1842,2026-03-10,LiAM_413,Mouse,150000,4,refunded
1843,2026-05-15,XiU4472,Webcam,300000,3,paid
1844,2026-06-28,ad1EbaYojlrI,Webcam,300000,3,paid
1845,2026-08-27,ZAK9i7835,HDD,700000,4,failed
1846,2026-06-19,p0eterrAiwA,Monitor,2500000,2,refunded
1847,2026-03-10,DaS_2513,Mouse,-150000,3,pending
1848,2026-03-09,MiChe9L_039,Laptop,10000000,3,pending
1849,2026-03-24,Hanss612,Mouse,150000,4,paid
1850,2026-08-20,KlaUS_6317,HDD,700000,2,paid
1851,2026-06-14,budI_940,Webcam,300000,2,refunded
1852,2026-08-17,eko_869,Webcam,300000,5,refunded
1853,2026-05-07,SharmA_212,SSD,900000,0,paid
1854,2026-05-30,IvaN1427,Laptop,10000000,3,refunded
1855,2026-05-29,monika_967,Keyboard,500000,3,cancelled
1856,2026-07-04,eliJAhhR5pz,Monitor,2500000,3,cancelled
1857,2026-06-09,dIAN_8337,Laptop,10000000,5,pending
1858,2026-07-30,MaTiaS1561,Webcam,300000,3,refunded
1859,2026-08-22,leI_900,HDD,700000,1,refunded
1860,2026-03-16,NoA0H_059,HDD,700000,2,cancelled
1861,2026-04-30,PIerreFaf2E,Printer,3500000,4,refunded
1862,2026-07-15,CAr4meN_113,Mouse,150000,4,pending
1863,2026-04-23,omaRpkduG,SSD,900000,4,cancelled
1864,2026-06-18,Ursula_6898,Headset,450000,4,paid
1865,2026-08-28,LIam9479,Headset,450000,5,pending
1866,2026-03-31,aDEBAyo2263,SSD,900000,4,refunded
1867,2026-07-04,DaS_6513,Headset,450000,1,paid
1868,2026-05-06,zaInABrBYot,Printer,3500000,4,failed
1869,2026-05-16,LIAMgQ9j,HDD,700000,5,refunded
1870,2026-05-13,jiAn22181,Monitor,2500000,4,paid
1871,2026-03-11,avA5843,Keyboard,500000,2,cancelled
1872,2026-05-12,va1LENTInA4022,Laptop,10000000,1,failed
1873,2026-06-01,z3AKi_754,Headset,450000,5,refunded
1874,2026-03-02,das4020,SSD,900000,1,refunded
1875,2026-03-20,gUPTa8551,RAM,800000,2,failed
1876,2026-03-12,MIKHAiLyE,Webcam,300000,2,pending
1877,2026-06-30,ivAnkd,Monitor,2500000,0,paid
1878,2026-08-15,aseP_689,SSD,900000,5,failed
1879,2026-05-29,TakaHA0sHI4401,HDD,700000,2,refunded
1880,2026-04-03,kuMArCsLJ4O,SSD,900000,0,cancelled
1881,2026-07-21,juaN8128,Keyboard,500000,5,failed
1882,2026-08-24,AHMedCud,Keyboard,500000,1,paid
1883,2026-07-14,matIas13091,Printer,3500000,1,cancelled
1884,2026-04-28,pe5TeR_714,Webcam,300000,2,paid
1885,2026-08-15,KauR8119,Headset,450000,2,paid
1886,2026-05-30,Lei_810,SSD,900000,4,paid
1887,2026-08-14,kiM_5409,Mouse,150000,3,pending
1888,2026-03-23,DaS1890,Keyboard,500000,3,paid
1889,2026-03-17,koFI2153,Laptop,10000000,2,pending
1890,2026-03-29,e4RIKa_374,Headset,450000,1,refunded
1891,2026-04-12,KOfip0DeR,Headset,450000,5,cancelled
1892,2026-03-27,FiTR6ihgEm,HDD,700000,4,paid
1893,2026-06-02,kAur28666,Webcam,300000,2,cancelled
1894,2026-08-04,YAmaMOTo183,Printer,3500000,2,cancelled
1895,2026-04-04,OliV3erpzh,Webcam,300000,1,failed
1896,2026-07-10,TANAka_263,HDD,700000,2,failed
1897,2026-04-14,daS_059,Laptop,10000000,3,pending
1898,2026-08-30,NOAh_694,Keyboard,500000,1,failed
1899,2026-03-25,SuSaNne4618,Mouse,150000,2,pending
1900,2026-08-23,ManUeL8009,Laptop,10000000,2,cancelled
1901,2026-07-04,m1oNIKAjo,Laptop,10000000,4,refunded
1902,2026-08-25,MIn_223,Mouse,150000,2,refunded
1903,2026-08-21,aSEPcaL,Printer,3500000,1,cancelled
1904,2026-08-31,KOFIi07EL,HDD,700000,5,pending
1905,2026-06-11,sinGH_162,Printer,3500000,4,pending
1906,2026-05-31,SuSAnNE1339,Keyboard,500000,5,cancelled
1907,2026-05-09,PATeLl69gK,Headset,450000,1,pending
1908,2026-05-09,MIkHaIL_670,SSD,900000,2,pending
1909,2026-06-26,wATANABE2498,Mouse,150000,3,refunded
1910,2026-06-06,VAleRIa_415,SSD,900000,3,refunded
1911,2026-07-12,Juan_400,Headset,450000,2,paid
1912,2026-07-10,ANTOnIo_945,SSD,900000,5,failed
1913,2026-08-15,wEI_3430,Printer,3500000,5,failed
1914,2026-05-08,PaRkLlP,Headset,450000,4,failed
1915,2026-05-24,iv7AN5835,RAM,800000,2,pending
1916,2026-03-05,xIu14634,Laptop,10000000,2,paid
1917,2026-04-03,fa5TIMa908,Printer,3500000,5,paid
1918,2026-06-05,ZaKI5595,Headset,450000,1,paid
1919,2026-06-27,CamIL9Le_858,Mouse,-150000,1,failed
1920,2026-06-06,EleNaVcT,HDD,700000,3,paid
1921,2026-04-11,S1iNGh_771,Monitor,2500000,1,cancelled
1922,2026-06-24,MaRIE1293,Webcam,300000,4,cancelled
1923,2026-03-11,X2iU2872,RAM,800000,2,refunded
1924,2026-04-15,NoAH_420,SSD,900000,5,refunded
1925,2026-03-21,LeE_549,Webcam,300000,3,refunded
1926,2026-06-16,nGOZI6862,Keyboard,500000,1,failed
1927,2026-05-13,ana_598,Webcam,300000,2,paid
1928,2026-04-01,SANtiagO_014,SSD,900000,3,pending
1929,2026-07-19,aiSha5026,RAM,800000,5,failed
1930,2026-06-24,w5Ei4379,Mouse,150000,2,refunded
1931,2026-05-25,AMiNA6331,Laptop,10000000,3,failed
1932,2026-04-14,AIS5HA_158,Webcam,300000,1,paid
1933,2026-07-17,Ana_317,Mouse,150000,5,paid
1934,2026-07-26,OLGA8034,HDD,700000,5,paid
1935,2026-06-12,lEE_133,SSD,900000,4,refunded
1936,2026-05-03,fItrI07pt,Keyboard,500000,0,cancelled
1937,2026-08-01,SusaNNE3588,Monitor,2500000,3,cancelled
1938,2026-06-08,PIERreril,Laptop,10000000,0,failed
1939,2026-07-11,sERgey_960,Webcam,300000,3,refunded
1940,2026-04-06,eRiKagyp,Webcam,300000,1,paid
1941,2026-08-18,mAtiAS1242,Headset,450000,2,failed
1942,2026-07-04,buDi_250,Headset,450000,2,paid
1943,2026-06-17,paTEl1s,Laptop,10000000,3,refunded
1944,2026-05-11,MONiKAUV3A,Printer,3500000,3,paid
1945,2026-08-24,MARiA_450,Laptop,10000000,5,paid
1946,2026-05-12,MARIaM_6285,Webcam,300000,0,pending
1947,2026-04-28,MArIA3818,Monitor,2500000,1,failed
1948,2026-06-25,Kwam8e4272,Monitor,2500000,1,failed
1949,2026-04-02,olIVIa381,Keyboard,500000,3,cancelled
1950,2026-05-15,iSABEl3_429,SSD,900000,1,pending
1951,2026-06-06,asep_615,RAM,800000,3,failed
1952,2026-05-03,koFi_4953,Keyboard,500000,3,paid
1953,2026-03-19,NOaH075,Headset,-450000,0,failed
1954,2026-08-24,fitrI_242,Headset,-450000,2,paid
1955,2026-06-13,ciTrau0s,HDD,700000,5,refunded
1956,2026-08-30,ASep4361,Keyboard,500000,4,paid
1957,2026-04-23,MAnUel0T3g,Monitor,2500000,0,paid
1958,2026-06-24,anA6017,Keyboard,500000,2,pending
1959,2026-07-07,ANtOnIo_198,Headset,450000,3,refunded
1960,2026-05-09,JEan4521,Mouse,150000,1,refunded
1961,2026-03-27,eRikAVW,Keyboard,500000,5,failed
1962,2026-05-18,AlI5lz,HDD,-700000,0,pending
1963,2026-06-29,CharLOTTe2803,RAM,800000,0,paid
1964,2026-06-11,AD0ebAYovAw,Webcam,300000,4,failed
1965,2026-08-12,PETeR8926,Printer,3500000,5,pending
1966,2026-05-28,PETEr3880,Laptop,-10000000,0,failed
1967,2026-07-18,SUzUKI8863,Monitor,2500000,5,cancelled
1968,2026-08-07,sUsAnNE853,SSD,-900000,4,paid
1969,2026-04-08,ThiagO1341,SSD,900000,5,paid
1970,2026-06-22,cAmILA4566,Mouse,150000,2,refunded
1971,2026-04-22,I2VAN_254,Laptop,10000000,4,refunded
1972,2026-04-11,jUlie_5014,Headset,450000,0,failed
1973,2026-06-05,TAO4497,Webcam,300000,3,failed
1974,2026-06-11,JeOng_481,RAM,800000,2,cancelled
1975,2026-06-12,nGozI599,HDD,700000,1,failed
1976,2026-06-24,O0Livia4988,HDD,700000,4,paid
1977,2026-06-29,WaTanaBE_849,Monitor,2500000,5,failed
1978,2026-08-07,ava3457,Monitor,2500000,1,failed
1979,2026-05-13,THiAg4oa1d,SSD,900000,2,refunded
1980,2026-06-19,hAnsIB,Printer,3500000,4,paid
1981,2026-03-13,xIU9452,Headset,450000,0,paid
1982,2026-04-28,valentInaHPEL,Printer,3500000,1,pending
1983,2026-07-27,Das4623,SSD,900000,1,cancelled
1984,2026-07-11,naTaliA6359,Keyboard,500000,1,pending
1985,2026-08-11,PAteL3_821,Printer,3500000,3,refunded
1986,2026-03-11,takahAshID1amk,Monitor,2500000,2,failed
1987,2026-05-25,KaUr_379,RAM,800000,3,cancelled
1988,2026-05-04,adEb1AyoWW1,Mouse,150000,1,failed
1989,2026-05-30,vaLENTinA_664,Laptop,10000000,1,cancelled
1990,2026-07-31,thIAGOWc,Webcam,300000,2,cancelled
1991,2026-08-31,budI_716,Webcam,300000,3,paid
1992,2026-05-07,alI4186,Monitor,2500000,4,pending
1993,2026-07-12,aiShA_069,Mouse,150000,2,failed
1994,2026-04-10,sInGh_071,HDD,700000,2,failed
1995,2026-07-03,ava1610,SSD,900000,0,pending
1996,2026-06-11,wAtANaBEc0qrj,SSD,900000,1,paid
1997,2026-04-05,CItR0a6448,Webcam,300000,5,failed
1998,2026-05-03,taNaka_5910,SSD,900000,1,failed
1999,2026-03-10,pIErRE23543,HDD,700000,3,pending
2000,2026-03-26,LeE_836,Webcam,300000,1,pending
2001,2026-08-10,dIdA-990,Printer,3500000,2,paid
2002,2026-08-09,CHolIs_778,Laptop,10000000,1,paid
2003,2026-08-06,FADILafIq_88223,Printer,3500000,1,paid
2004,2026-08-10,RaDIt_11923,Laptop,10000000,1,paid
2005,2026-08-10,ASEp_07899,Printer,3500000,6,paid
2006,2026-08-10,DiMAS-98172,Laptop,10000000,3,paid

